scheme,lat,lon
Tekdüze (sayım),51.476217867338896,0.18154416029975076
Tekdüze (sayım),51.57609559649478,0.1828603250292519
Tekdüze (sayım),51.53001208139154,0.19192754292653932
Tekdüze (sayım),51.60159506423786,0.21529353035101356
Tekdüze (sayım),51.562843620619645,0.22446578238516765
CHI-karekök,51.469666710263155,-0.4936701273795706
CHI-karekök,51.54732620591261,-0.479576309393811
CHI-karekök,51.513251450529395,-0.46928029460313264
CHI-karekök,51.47081702332938,-0.4546818144270614
CHI-karekök,51.52876701173626,-0.44028081954183723
CHI-karekök,51.50377230756469,-0.4213515502883805
CHI-karekök,51.44849245607652,-0.4101943720064979
CHI-karekök,51.57370626526412,-0.40896328801887843
CHI-karekök,51.601799937998386,-0.40748321442988134
CHI-karekök,51.47484946209772,-0.39546611257755226
CHI-karekök,51.53053724943771,-0.3941285214684762
CHI-karekök,51.50306009004226,-0.3815036051907732
CHI-karekök,51.43156630167188,-0.3719130110353853
CHI-karekök,51.46791613079437,-0.3658431819937046
CHI-karekök,51.55706182546156,-0.36368658532332
CHI-karekök,51.5293720946611,-0.35151425592675595
CHI-karekök,51.51059245368927,-0.33598663253940486
CHI-karekök,51.5820304760316,-0.3350816647099176
CHI-karekök,51.601279525254206,-0.33539524839307333
CHI-karekök,51.44825048259581,-0.32795756705550705
CHI-karekök,51.473884762095054,-0.3252215007777004
CHI-karekök,51.49226567942571,-0.3076603572829462
CHI-karekök,51.512871734555446,-0.30569214048682103
CHI-karekök,51.55420692523405,-0.3045641360036041
CHI-karekök,51.376316479596234,-0.2993283436103523
CHI-karekök,51.41146583005944,-0.3004630247833539
CHI-karekök,51.464503569036914,-0.29713203874402866
CHI-karekök,51.53859613725544,-0.2939245126762774
CHI-karekök,51.59322835360016,-0.2899679503352887
CHI-karekök,51.55737970028833,-0.2799698775262886
CHI-karekök,51.61021069134653,-0.27639943770168884
CHI-karekök,51.492598218971466,-0.2648239862581764
CHI-karekök,51.50945191305621,-0.2670855999942321
CHI-karekök,51.39435556310797,-0.2534990533870559
CHI-karekök,51.53765233508375,-0.24891246205737208
CHI-karekök,51.55588415108692,-0.2502272532482501
CHI-karekök,51.592717128219576,-0.2477671256433529
CHI-karekök,51.4561345077224,-0.2382394936076638
CHI-karekök,51.49238286552905,-0.22443075611183025
CHI-karekök,51.509228906918906,-0.22145591250046415
CHI-karekök,51.55538473368967,-0.2184667898140739
CHI-karekök,51.58213999370562,-0.2195229698942205
CHI-karekök,51.42059955517378,-0.2077164983902111
CHI-karekök,51.518306845420014,-0.2067517146876104
CHI-karekök,51.52691908494411,-0.20522377624237254
CHI-karekök,51.36569795464899,-0.19564250950734624
CHI-karekök,51.45608551569716,-0.19492566957738686
CHI-karekök,51.48210259717015,-0.19551883867788003
CHI-karekök,51.492187319905604,-0.1935935987855055
CHI-karekök,51.54548154921832,-0.1925448218480022
CHI-karekök,51.60733284108835,-0.18828544044369297
CHI-karekök,51.64582752577324,-0.18755415541979528
CHI-karekök,51.39183583782956,-0.1831667797743152
CHI-karekök,51.517661096100554,-0.1758247506679532
CHI-karekök,51.42791734898741,-0.16705754308481827
CHI-karekök,51.46375665474468,-0.16708982811291273
CHI-karekök,51.36516751041621,-0.15516117768443677
CHI-karekök,51.44501552551486,-0.15193399985990466
CHI-karekök,51.49139341413226,-0.14950331527538382
CHI-karekök,51.516146952727865,-0.14899468487105266
CHI-karekök,51.54412890249717,-0.14747631874889638
